id,link,type,cdmid,title,format,rights,description,publisher,date,source,keywords,coverage,aprox,latitude,longitude,relation
Gale_Plant_18a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/714,Image;StillImage,714,The Mill,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the Mill at Potlatch Lumber Company in Potlatch, ID.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill; lumber,United States--Idaho--Latah County--Potlatch,yes,46.922281,-116.907683,Gale File
Gale_Plant_17b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/715,Image;StillImage,715,Japanese Trade Delegation at Pond,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the Japanese trade delegation at the log pond.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1909,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Visitors; Tours,United States--Idaho--Latah County--Potlatch,yes,46.920761,-116.908018,Washington State University
Gale_Plant_16,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/716,Image;StillImage,716,Plant Supervisors,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of J.P. Hambly, yard supervisor; B.J. Wagner, shipping supervisor; A.J. Kust, planing mill supervisor; and M.G. Wagner, dry sheds and dock supervisor at the lumber shipping office. They all had to work closely together to expedite lumber shipping orders.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1911,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Employees,United States--Idaho--Latah County--Potlatch,yes,,,Weyerhaeuser Tacoma
Gale_Plant_19a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/717,Image;StillImage,717,"Box Factory, Planer, and Shipping Dock",image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the shipping dock, box factory, and planer with a full load of lumber on the train from the yard to the planer.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill; Lumber,United States--Idaho--Latah County--Potlatch,yes,46.925186,-116.908273,Paul Welo
Gale_DeepCreek2-16c,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/718,Image;StillImage,718,Victor Beplate,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,Victor Beplate on Ruke Zimmerman's Place.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1989-11-01,"Lee Gale Scrapbooks: Deep Creek 2, Potlatch Historical Society",portrait; tree,United States--Idaho--Latah County--Deep Creek,yes,46.982643,-116.900279,
Gale_Plant_19b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/719,Image;StillImage,719,Power Plant No. 2,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the number 2 power plant at the Potlatch Lumber Company in Potlatch, Idaho","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Power Plant: Sawmill,United States--Idaho--Latah County--Potlatch,yes,46.922218,-116.907427,Gale File
Gale_Plant_18b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/720,Image;StillImage,720,The Sawmill,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the sawmill in Potlatch, Idaho with a view of the log pond and log slip.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill; lumber,United States--Idaho--Latah County--Potlatch,yes,46.922281,-116.907683,Gale File
Gale_Plant_20a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/721,Image;StillImage,721,Oscar Swenson,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of grader Oscar Swenson,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Employees,United States--Idaho--Latah County--Potlatch,yes,,,Weyerhaeuser Archives
Gale_Plant_20b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/722,Image;StillImage,722,Wilber Cunningham and Albert Johnson,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of dry and green lumber foreman Wilber Cunningham and Albert Johnson.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Employees,United States--Idaho--Latah County--Potlatch,yes,,,Weyerhaeuser
Gale_Plant_20c,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/723,Image;StillImage,723,Main Mill,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the main mill at Potlatch Lumber company,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill; Lumber,United States--Idaho--Latah County--Potlatch,yes,46.921137,-116.908472,Rex and Millie Benson
Gale_Plant_21a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/724,Image;StillImage,724,Erick Matson and Charlie Peterson,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of Erick Matson and Charlie Peterson checking on lumber grading.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Employees,United States--Idaho--Latah County--Potlatch,yes,,,Weyerhaeuser Tacoma
Gale_Plant_22,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/725,Image;StillImage,725,W. D. Humiston,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,A photograph of A.W. Laird's Assistant General Manager W.D. Humiston who looked after and managed the lands of Potlatch Lumber Company. He is pointing to the Elk River area.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1940,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Employees,United States--Idaho--Latah County--Potlatch,yes,,,Weyerhaeuser Tacoma
Gale_Plant_23,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/726,Image;StillImage,726,Band Saw Elevator,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of an elevator device used to raise and lower band saws from the filing room down to the head rigs so they can be changed in five minutes or less.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Machinery,United States--Idaho--Latah County--Potlatch,yes,46.922281,-116.07683,Potlatch Corporation
Gale_Plant_21b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/727,Image;StillImage,727,Ludwig Swanson,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the dry kiln operator Ludwig Swanson checking control for proper settings.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Employees,United States--Idaho--Latah County--Potlatch,yes,46.922538,-116.907389,Weyerhaeuser Tacoma
Gale_Plant_24,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/728,Image;StillImage,728,Main/Sawing Floor,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph and summary of the interior of the main/sawing floor of the sawmill. It shows cants being fed through the 54' gang-saw and explains the process of using the gang-saw.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Machinery,United States--Idaho--Latah County--Potlatch,yes,46.922281,-116.07683,Paul Welo
Gale_DeepCreek2-16d,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/729,Image;StillImage,729,Ruke Zimmerman by Barn,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,Ruke Zimmerman by his barn.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1989-11-01,"Lee Gale Scrapbooks: Deep Creek 2, Potlatch Historical Society",portrait; barn,United States--Idaho--Latah County--Deep Creek,yes,46.982643,-116.900279,
Gale_Plant_25a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/730,Image;StillImage,730,Main/Sawing Floor 2,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the interior of the main/sawing floor in the sawmill.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Interior,United States--Idaho--Latah County--Potlatch,yes,46.922281,-116.07683,
Gale_Plant_25b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/731,Image;StillImage,731,Main/Sawing Floor 3,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the interior of the main/sawing floor in the sawmill.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Interior,United States--Idaho--Latah County--Potlatch,yes,46.922281,-116.07683,
Gale_Plant_26a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/732,Image;StillImage,732,Tie and Timber Dock,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the north side of the sawmill tie and timber dock.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Equipment,United States--Idaho--Latah County--Potlatch,yes,46.922786,-116.910005,Malcolm Rossman
Gale_Plant_26c,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/733,Image;StillImage,733,1910 Flood,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph showing the three 20 foot gates and the one 10 foot gate open during the 1910 flood.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill; Floods,United States--Idaho--Latah County--Potlatch,yes,46.921952,-116.909327,Paul Welo
Gale_Plant_26b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/734,Image;StillImage,734,"Pong, Log Slip, Boiler House, & Burner",image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the pond, log slip, boiler house, and burner at the Potlatch Lumber Company.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Machinery,United States--Idaho--Latah County--Potlatch,yes,46.922024,-116.90846,Gale File
Gale_Plant_27a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/735,Image;StillImage,735,Airplane Wing Pine,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of unidentified people sawing white pine for airplane wing stock to be shipped to England during WWI.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Employees,United States--Idaho--Latah County--Potlatch,yes,,,Paul Welo
Gale_Plant_27b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/736,Image;StillImage,736,Sawmill Interior Around Edgers,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the sawmill interior around edgers.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill Interior,United States--Idaho--Latah County--Potlatch,yes,46.922281,-116.01683,Potlatch Corporation
Gale_Plant_28a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/737,Image;StillImage,737,Lumber at the Sawmill,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of a large pile of lumber on the shipping dock.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill; lumber,United States--Idaho--Latah County--Potlatch,yes,46.922422,-116.907698,Potlatch Corporation
Gale_Plant_28b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/738,Image;StillImage,738,Log Slip,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the log slip in use.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Sawmill; lumber,United States--Idaho--Latah County--Potlatch,yes,46.922431,-116.908651,Gale File
Gale_Plant_54b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/739,Image;StillImage,739,White Pine Cant,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of a large cant of white pine that was to be sent to England for airplane stock during WWI.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Lumber; Sawmill,United States--Idaho--Latah County--Potlatch,yes,,,Paul Welo
Gale_DeepCreek2-17a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/740,Image;StillImage,740,Ruke Zimmerman's Barn,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,A man on the top of a ladder leaning against Ruke Zimmerman's barn.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1989-11-01,"Lee Gale Scrapbooks: Deep Creek 2, Potlatch Historical Society",barn; ladder; portrait,United States--Idaho--Latah County--Deep Creek,yes,46.982643,-116.900279,
Gale_Plant_55a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/741,Image;StillImage,741,The Swede,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of an experimental mechanical device used to increase the height of the piles of lumber called 'The Swede.' It does not appear to do a good job.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Lumber Yard; Sawmill Machinery,United States--Idaho--Latah County--Potlatch,yes,46.928036,-116.911513,Gale File
Gale_Plant_55b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/742,Image;StillImage,742,Track Snow Removal,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the powered track snow removal brush.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Locomotive; Snow Removal,United States--Idaho--Latah County--Potlatch,yes,,,
Gale_Plant_56,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/743,Image;StillImage,743,Yard Locomotives,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of employees on the yard locomotives used to move green rough from chain to yard stacking. The piled stacks of lumber were assembled piece at a time with slow hard work.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Plant, Potlatch Historical Society",Lumber Yard; Locomotives,United States--Idaho--Latah County--Potlatch,yes,46.928036,-116.911513,Gale File
